nodeId,networkId,tokenName,tokenSymbol,nodeGroup,date,nodeStake,pubsCommited,pubsCommited1stEpochOnly,estimatedEarnings,cumulativeEstimatedEarnings,payouts,cumulativePayouts,ask
56,QmZFfAiUKFSUUg5eYR1qzXia67LYjm64pdbR9buRTdyd8N,Hotnode2,Hotnode2,Alliance,2023-07-08T00:00:00.000Z,51676.60593033,161,61,33.4284375,3006.13868160425,10.217266315,1633.605929577,0.24
75,QmY2mcLSswmrcqmjFCSEwTYTeMH8tZVeRvCzZBhAUrLr85,kitty02,kit02,Alliance,2023-07-08T00:00:00.000Z,63860.904709557,166,44,33.3075,2662.2563378791665,5.304036454,1360.904709239,0.297243174
26,QmVQfYT9c4iaBmiFZsNcQZJJJbDKuodBHUXSexfnwuUnwg,Trace Labs Node 23,TLNODE_23,Trace Labs,2023-07-08T00:00:00.000Z,53607.697693938,107,34,21.887578125,3471.4949269988833,14.303584752,3607.697687375,0.1
74,QmdiEMaxS1w2UT29Gh5XmVB43yLTXGij6w4J4nDCicZhVA,Node Jesus 1,NJ1,Solo,2023-07-08T00:00:00.000Z,50542.615289253,76,33,15.9075,1062.2731035111667,3.17222222,542.615289129,0.24
119,QmQEU9yMiERqaQEXuWohadDeGwkBF1hsVE7AWqCzCJQyHv,dkg_node_5_token,dkg_node_5,Solo,2023-07-08T00:00:00.000Z,300000.0,93,93,22.8046875,387.890625,0.0,0.0,0.01
10,QmXkL415jBmkuzi183ALtmCsdEfm3XiUNxLdqKwuUjwCtx,Trace Labs Node 6,TLNODE_6,Trace Labs,2023-07-08T00:00:00.000Z,51085.90840396,65,0,12.106875,1382.9792171705333,4.548418966,1085.908399858,0.13
59,QmfMb7nuzR12xaVTayNSLJax9LeQEncctZupnKDasKhdEx,Blockchain22Networks,B22N,Solo,2023-07-08T00:00:00.000Z,56898.311214441,54,54,12.96,2733.5969804564834,19.566477871,2222.31121383,0.241
67,QmUNARF8G5xeRC3VkVAANpQWeVgPuMCQUuNcMKzZxare2B,CoachPA Node 2,COACH2,Solo,2023-07-08T00:00:00.000Z,53032.942485993,117,51,24.708515625,3830.3308788858335,6.884081331,2032.942485619,0.24
118,QmPtxryUf9L9xLkTkSMZaTdUjCjX2XAUgzGkZtYpnsVfgN,dkg_node_4_token,dkg_node_4,Solo,2023-07-08T00:00:00.000Z,400000.0,0,0,0.0,18.153046875,0.0,0.0,0.005
104,QmdaU5wBTFSTkPuA2Pmq7Wbqrw4Nr6w8yR64rjbwYpBqL1,SOON3,EMP3,Alliance,2023-07-08T00:00:00.000Z,50029.639274088,38,38,9.2015625,490.8440625,3.679671221,29.639274066,0.24
62,QmTge66HJdzqgML2kWALnHuMCsXCyfRbzr51ite9GFFhvb,TRA©VERSE,KNOW,Alliance,2023-07-08T00:00:00.000Z,51113.127915831,132,59,28.2253125,2081.7187402269165,6.891267927,1113.12791561,0.24
51,QmcmsZ76Yrm3sf6jZx7SX83W3CnWwadfYQ6YerefWAZuuH,drMurlly-DKGv6-1,DKGv6-1,Alliance,2023-07-08T00:00:00.000Z,50034.1715183,64,24,13.327265625,1364.0187882616167,8.223745301,784.17151754,0.24
5,QmUUdsHQmRfCPXdd84j3JQCFoJHVGmY3847kCkKSq6n7RN,Trace Labs Node 5,TLNODE_5,Trace Labs,2023-07-08T00:00:00.000Z,50719.352413184,56,17,11.523515625,1245.3037383055832,6.937008138,719.352410459,0.118
107,QmYUipWZSu6XAGbAw6az5Jg3fL9kRJiSLqsHPVFMagnJbU,SPARK3,PWD3,Solo,2023-07-08T00:00:00.000Z,50033.423744032,53,53,13.397109375,641.835703125,3.619444442,33.423744007,0.24
112,QmQosDTb7acNGdCA87H7AaioHoUwXzyhTJ7syqhCdEzagM,Pull,PUL,Solo,2023-07-08T00:00:00.000Z,50515.661282009,32,32,7.911328125,365.979375,2.336111109,15.661281999,0.22
106,QmXEuMWk67BH2dbvFSyEBRt72Mv3m97EJh89PVz2YmQbwr,SPARK,PWD,Solo,2023-07-08T00:00:00.000Z,50006.908485243,50,50,12.343359375,419.5884375,0.883333333,6.908485239,0.24
32,QmPTT7R3rwKUawLJxEXwcerZfqC2rkYWr2uZiXUo6ftFoS,Trace Labs Node 12,TLNODE_12,Trace Labs,2023-07-08T00:00:00.000Z,53289.846949096,131,57,28.083515625,3650.0159515642667,7.629668665,3289.846942244,0.11
70,QmT9GStkoa2zAGmrjh94XvMWTMSzmp5NKgCwS6vev5pHer,LuKu,LuKu,Alliance,2023-07-08T00:00:00.000Z,51745.820266904,138,57,29.10703125,2713.0989755741,6.513888883,1745.820266473,0.24
74,QmdiEMaxS1w2UT29Gh5XmVB43yLTXGij6w4J4nDCicZhVA,Node Jesus 1,NJ1,Solo,2023-07-07T00:00:00.000Z,50539.443067031,83,33,17.824921875,1046.3656035111667,3.828732636,539.443066909,0.24
14,QmZceSUg7vVEXqcHnQbKMihZ4Kn5etLXbHb5wSzT8R4J1K,Trace Labs Node 29,TLNODE_29,Trace Labs,2023-07-07T00:00:00.000Z,50723.673993977,92,29,13.763935545866667,1123.5526042167166,5.628309667,723.673990648,0.11
103,QmYUQxkU1ZLXi95EPTUMWwVdkuFcpLSdeM1R4aD6C6MXDH,LIT,LIT,Solo,2023-07-07T00:00:00.000Z,50031.798676215,39,39,9.65203125,478.75546875,3.785427513,31.798676187,0.22
19,QmUNnGWcQgeat54n3DpLRMHSHpvcGDhjnL2wdEWBno9eEC,Trace Labs Node 26,TLNODE_26,Trace Labs,2023-07-07T00:00:00.000Z,51003.858516275,195,56,29.4070532206,1593.5419945588333,1.2163621,1003.85851274,0.12
75,QmY2mcLSswmrcqmjFCSEwTYTeMH8tZVeRvCzZBhAUrLr85,kitty02,kit02,Alliance,2023-07-07T00:00:00.000Z,63855.600673098,172,62,35.315859375,2628.9488378791666,5.090549043,1355.600672785,0.297243174
96,Qmf4h7WE79aqjRsE9iA4KnHwDHqySJtuDXir2Gf6FCaT1w,BID,BID,Solo,2023-07-07T00:00:00.000Z,51585.943144687,82,82,20.0728125,863.4046875,5.129557287,585.943144304,0.2
67,QmUNARF8G5xeRC3VkVAANpQWeVgPuMCQUuNcMKzZxare2B,CoachPA Node 2,COACH2,Solo,2023-07-07T00:00:00.000Z,53026.058404657,220,76,46.134609375,3805.6223632608335,7.846158848,2026.058404288,0.24
68,QmNz2N82FAKBDKHEBSi32NxikbPewsUqkMDdVxZmkZiZka,CoachPA Node 3,COACH3,Solo,2023-07-07T00:00:00.000Z,52183.792065499,27,14,5.785078125,1380.0606152333332,0.519444444,1183.792065452,0.24
31,QmbaHGQByXY8TvBwx1R2eQLt6XXpKeRAg4kEbR1yDjmVuM,Trace Labs Node 16,TLNODE_16,Trace Labs,2023-07-07T00:00:00.000Z,54029.652349702,340,88,50.150793453733336,5103.145846534067,20.847529713,4029.652344612,0.12
23,QmZ7xMtgJ1vBey5ifvD6yFsxH4VmSQVwtKrX8zNuZ2uiKb,Trace Labs Node 30,TLNODE_30,Trace Labs,2023-07-07T00:00:00.000Z,53327.004618214,276,66,40.10648437206667,4216.448023631683,17.101276836,3326.777586749,0.1
73,QmfNJ6tVMZ9ZPcvFSo73Za2qtXe6Wts1HATwjHgCWuKCoL,JuLen,JLT,Alliance,2023-07-07T00:00:00.000Z,50887.642375798,96,38,20.12765625,1354.1386464789166,1.402604166,787.642375673,0.24
21,QmPptt8g1bdJbPic8bZPUY3TqGdDPuJC8jtY5pjR3Gkqan,Trace Labs Node 31,TLNODE_31,Trace Labs,2023-07-07T00:00:00.000Z,52691.866140369,96,27,14.115629881933334,2683.6333546023,4.04477265,2691.866135154,0.1
24,Qmetd2wyq6yTqYcUG7DiUSiJmSPVVqtg6ZyeKa7Gastf1k,Trace Labs Node 25,TLNODE_25,Trace Labs,2023-07-07T00:00:00.000Z,51015.681963158,84,17,11.324641112266667,1409.4244069858166,5.492927028,1015.437205133,0.11
112,QmQosDTb7acNGdCA87H7AaioHoUwXzyhTJ7syqhCdEzagM,Pull,PUL,Solo,2023-07-07T00:00:00.000Z,50513.325170898,37,37,9.05484375,358.068046875,2.681263563,13.32517089,0.22
102,Qmcj2eQrYT2FQeXXKVHkmGPxkJisGUx3ZTK9vnw8Q1qskT,drMurlly-DKGv6-5,DKGv6-5,Alliance,2023-07-07T00:00:00.000Z,50009.829473198,44,44,10.712578125,515.766328125,2.68611111,39.82947317,0.24
37,Qme8odkEfiHHNp2Pa4qkUJiWsqsH8nVrrcohNNN4HhYpkJ,COGE_TRAC,COGE,Solo,2023-07-07T00:00:00.000Z,53164.877841295,80,21,12.505290526533333,1642.89186154465,6.623970493,1164.780900231,0.24
86,Qmb44HMCYoQPkNfxxVE6rDtYv3uoKZJkp52cpfQi72BXqD,Sinaloa2,SNL2,Solo,2023-07-07T00:00:00.000Z,53159.890838854,61,61,14.771015625,691.360296875,1.402777777,159.890838849,0.24
60,QmNd7jyRjY8QXmPFE3M9q37vp93iAT35wbQVewytrNVJa2,Blockchain22Networks-1,B22N-1,Solo,2023-07-07T00:00:00.000Z,52405.090000832,44,44,10.56,1831.8545126891333,7.976046891,860.090000585,0.241
18,QmZSFcfQ9DesB4ZjkT3qJ3VyCYDLFRYbC5U1VyVPN47dwE,Trace Labs Node 22,TLNODE_22,Trace Labs,2023-07-07T00:00:00.000Z,53880.818071268,300,69,44.519765622066664,4563.5979467789,21.237482222,3880.722815149,0.09
104,QmdaU5wBTFSTkPuA2Pmq7Wbqrw4Nr6w8yR64rjbwYpBqL1,SOON3,EMP3,Alliance,2023-07-07T00:00:00.000Z,50025.959602864,39,39,9.69890625,481.6425,2.589713541,25.959602845,0.24
55,QmS7qKhwkGUPj4HtETibDmSSgu5FsNbKxtWYrnLGEghqK5,Hotnode1,Hotnode1,Alliance,2023-07-07T00:00:00.000Z,52726.478387997,224,91,47.169609375,4660.677206819583,26.60389811,2686.277995124,0.24
40,QmRWR3W32A1eiqW7nWwcPxPbmK68VzXpyPrS7rpcjrY7SV,Branimir Rakic X87,BRX87,Alliance,2023-07-07T00:00:00.000Z,76984.483566489,124,55,26.082828369066668,2848.1598787400167,7.818706845,1984.134221043,0.24
62,QmTge66HJdzqgML2kWALnHuMCsXCyfRbzr51ite9GFFhvb,TRA©VERSE,KNOW,Alliance,2023-07-07T00:00:00.000Z,51106.2366479,83,46,18.24984375,2053.4934277269167,7.171639556,1106.236647683,0.24
15,QmNkmydWxHqj9voSjWkcVewefrDxEuwfyBkbGkwh4oZuWY,Trace Labs Node 11,TLNODE_11,Trace Labs,2023-07-07T00:00:00.000Z,50642.642102005,40,9,6.284366454733333,888.4529518507667,2.761285814,642.642101268,0.114
97,QmV7yVitPPfGm6AqkiLWQLHpv47KuBmtnswRGW4yunAHZB,PEMA03,PEMA03,Solo,2023-07-07T00:00:00.000Z,50274.105892326,34,34,8.49890625,417.196875,1.238888888,274.105892153,0.17
6,Qmeay8Jy7nMfi7i4ykeEg7qRS5Ba4NpwSH2aQTxXmjCrbL,Trace Labs Node 19,TLNODE_19,Trace Labs,2023-07-07T00:00:00.000Z,51146.037486283,166,32,24.135216062666668,1966.6362801183834,5.990705263,1146.037481954,0.12
109,QmdGgJWhw46SDPuGh8DQKoDYRGqC5QPWVGuatn1ggqrCar,SPARK5,PWD5,Solo,2023-07-07T00:00:00.000Z,50033.963671874,59,59,14.551640625,617.70421875,4.305745439,33.963671847,0.24
114,QmaUMsMLhMwC21L9qcPu9VBNpYAuEnGTNUK2tPwRge4XH9,SDUINODE,SDUI,Solo,2023-07-07T00:00:00.000Z,60000.0,0,0,0.0,0.46,0.0,0.0,0.24
64,QmZinr9WnYbygsJvWP4tWznMEWhUzoqoiDaHKYMzP1oqma,Trini Zone,Trini,Alliance,2023-07-07T00:00:00.000Z,51318.140122447,62,42,13.91109375,1901.648837886,1.891711495,1318.140122242,0.24
61,QmVCzVXqPXFgfdN7FXsQCqC2PYf8u8pWHL7MX9EVuLMsMH,COGE_TRAC03,COGET03,Solo,2023-07-07T00:00:00.000Z,53036.874185068,64,30,13.81171875,1218.13392964275,6.857460078,613.874184495,0.24
81,QmNrKvfW4Mw6bgzkVr55bLyMNDLhe4qKaXz58Yfpa2CDYY,drMurlly-DKGv6-4,DKGv6-4,Alliance,2023-07-07T00:00:00.000Z,50012.967853676,45,18,9.31265625,759.3695214795,1.971006943,502.967853477,0.24
98,QmWnnXzeuePCiS89PWsk6aRLGDZUA7tQLpV9pfUimodtBQ,4165341117b199642bc9cf8fe8e9ef7246d017dead863ad7d34abf88958b09ba,GAP,Solo,2023-07-07T00:00:00.000Z,50899.356876453,78,78,19.825546875,1226.99578125,8.350556092,399.356876249,0.24
26,QmVQfYT9c4iaBmiFZsNcQZJJJbDKuodBHUXSexfnwuUnwg,Trace Labs Node 23,TLNODE_23,Trace Labs,2023-07-07T00:00:00.000Z,53593.394109151,140,27,20.1661303696,3449.6073488738834,12.018175105,3593.394102623,0.1
46,QmbQeQsPytKnBVbRJsLosGZGPXcUaBMbgfeB6rKbiBDxGc,Hotnode5,Hotnode5,Alliance,2023-07-07T00:00:00.000Z,58921.474373974,107,22,17.636180419266665,2288.5372191326,8.2991564,1321.47437268,0.24
11,QmeaeLpQENK5eHHMF6Kt5iqeFtqADV8vUzcp3jYeSghCQy,Trace Labs Node 18,TLNODE_18,Trace Labs,2023-07-07T00:00:00.000Z,50859.249182717,88,20,13.359272460133333,1233.5952256034166,9.131936433,859.249179763,0.1
72,QmNtxNx8qx83bbApzc8bz48dFETSf4m1XwnZ7eo7q6MssG,Stunt,STN,Solo,2023-07-07T00:00:00.000Z,52235.013304467,126,43,25.90875,2268.555960927333,3.055598957,1235.01330435,0.24
32,QmPTT7R3rwKUawLJxEXwcerZfqC2rkYWr2uZiXUo6ftFoS,Trace Labs Node 12,TLNODE_12,Trace Labs,2023-07-07T00:00:00.000Z,53282.217280415,249,75,41.650151365266666,3621.9324359392667,4.913255661,3282.217273579,0.11
78,QmUSHCxxisiGipuMNqigcU64YgwiTjU9nTnvZkPPtWGeBy,Amado3,Amado3,Alliance,2023-07-07T00:00:00.000Z,52898.422336295,106,43,22.26046875,862.6447128809333,4.366666663,398.422336119,0.24
94,QmWXFBUi5EBPpUYXS8Chswymgct14DugGQABzt32m3Ly4p,Kanos,KAN,Alliance,2023-07-07T00:00:00.000Z,50222.034760143,42,42,10.319765625,630.75921875,3.138888886,222.034760023,0.24
16,QmdS3NwRXqmHpy6yzZ9k49Sau8Eb67zah1CKZ7nNpLMHoD,Trace Labs Node 8,TLNODE_8,Trace Labs,2023-07-07T00:00:00.000Z,50771.60215543,174,46,26.422998045333333,1328.6673546648333,1.332341347,771.602154589,0.11
17,QmbUXe8cNfvtUumZr1CZEibGmYHu5kBjhu5Xwm3PeGsjXY,Trace Labs Node 9,TLNODE_9,Trace Labs,2023-07-07T00:00:00.000Z,50586.64569738,73,19,11.430523681,875.7460123828166,4.537524964,586.645696471,0.12
110,QmbBn8L27ewqEA3V2mYqUqTwWq1Zk9jKXJst9meALVNXki,SPARK6,PWD6,Solo,2023-07-07T00:00:00.000Z,50020.853868272,35,35,8.526328125,352.69171875,3.722184243,20.853868259,0.24
30,QmcB3BHQhUzRmLNzo2rAZGjLPFHUTeGhFLji9AgeZfeQWs,Trace Labs Node 13,TLNODE_13,Trace Labs,2023-07-07T00:00:00.000Z,53236.870428689,344,109,57.67408447013333,4437.010678069983,18.882161807,3236.769835765,0.1
38,QmV9WL9J8FEUEZznaCTK1mZuKkjP3CkRt3979fVZHbXVvm,Branimir Rakic X86,BRX86,Alliance,2023-07-07T00:00:00.000Z,75691.709079872,70,14,8.940985106533333,1251.1641289509832,0.0,691.624188131,0.24
58,Qma2UjJmKRkq2ssjPvpsmLFjneSyeDNqpKjuUi158rpfVV,CVIKI,CVI,Alliance,2023-07-07T00:00:00.000Z,51689.570936262,88,31,18.20203125,1754.2788671670833,9.647468937,1189.570935923,0.24
122,Qmb545S4B8aBzkjsUCAxjKiZpuBdgs9PgJUUD6cD4qg3A3,BioTwo,DNA,Alliance,2023-07-07T00:00:00.000Z,60000.0,24,24,5.76,35.266875,0.0,0.0,0.24
1,QmemqyXyvrTAm7PwrcTcFiEEFx69efdR92GSZ1oQprbdja,Trace Labs Node 1,TLNODE_1,Trace Labs,2023-07-07T00:00:00.000Z,0.0,0,0,0.0,0.0,0.0,0.0,0.00375
70,QmT9GStkoa2zAGmrjh94XvMWTMSzmp5NKgCwS6vev5pHer,LuKu,LuKu,Alliance,2023-07-07T00:00:00.000Z,51739.306378015,116,47,24.20203125,2683.9919443241,3.010042315,1739.30637759,0.24
39,QmesuY31BVZEfCYzfEf2mx6KSkyEvwtCk3rV5ho3SPfRYJ,carbontracker,ct-otp,Solo,2023-07-07T00:00:00.000Z,0.0,0,0,0.0,0.0,0.0,0.0,0.002
90,QmW9RZBE7gdsLVa7hhzjik48yz8zDjaBJH3ih3QpBVSEGv,SHIFT06,ST06,Alliance,2023-07-07T00:00:00.000Z,53305.932902018,44,44,10.626328125,549.621640625,3.877015513,20.932902001,0.24
57,QmeERxvJvfsgvSoRyW8pNjQf1a1ebms9hnUUXHmvH3eQnm,Hotnode3,Hotnode3,Alliance,2023-07-07T00:00:00.000Z,67188.050486964,108,41,22.5384375,3131.7734531020833,17.568649447,2188.050486101,0.24
27,QmQwA2Hz8zNchVjGX4TWvqySCP5cbkLLVjUSvRsCHhQ4SB,Trace Labs Node 10,TLNODE_10,Trace Labs,2023-07-07T00:00:00.000Z,52512.961245114,113,26,17.1040283192,3073.9927446729,13.439602057,2512.861046799,0.11
93,QmcSxJE8nZmRZufLoJF78jcUTsa1pe54U2XXRHamGBxT4N,PEMA02,PEMA02,Solo,2023-07-07T00:00:00.000Z,50206.912330557,43,43,10.4896875,522.2988964842,1.98471137,206.912330456,0.17
79,QmNqdyK4dAZg97Dy8XRZ8VAUppLJeBJdpdkUq1u8iowuUS,Amado2,Amado2,Alliance,2023-07-07T00:00:00.000Z,52686.405373281,66,25,13.78640625,514.4252441405,3.145483395,186.405373233,0.24
49,QmWPGrwxjcFP8MAuS8PGPxWabtQR9kcXnyDpXrUULpnucd,Hotnode7,Hotnode7,Alliance,2023-07-07T00:00:00.000Z,59314.641925789,113,31,18.373388671,2465.1030367170665,17.030216067,1714.397798868,0.24
71,Qmcq6oVUF64DY8h9SWJkpXugExULwrmnyoySQjQ27sRjkt,drMurlly-DKGv6-3,DKGv6-3,Alliance,2023-07-07T00:00:00.000Z,0.0,0,0,0.0,532.144589841,0.0,0.0,0.24
113,QmSKeBQHJDgKyCbUZW3Mbtt75vsW64n3MnY8cMom5eSPjq,kooltek68,kooltek68,Solo,2023-07-07T00:00:00.000Z,55550.0,46,46,11.173359375,415.411171875,0.0,0.0,0.24
3,QmQHeX9fHNjdBZxHVtuUQDdQDQ2XnvxaxdG7Y5fgiBimLQ,Trace Labs Node 3,TLNODE_3,Trace Labs,2023-07-07T00:00:00.000Z,51865.985808496,191,54,31.781788328866668,3028.2904343415335,8.885458326,1865.985805707,0.128
25,QmRiWNNEc9WQAfjX7tM2sdsunbKJTiywWdsYGw6W8Uo1Q1,Trace Labs Node 15,TLNODE_15,Trace Labs,2023-07-07T00:00:00.000Z,52828.244273202,253,70,41.966967772,4093.0589178779833,14.260610543,2828.000458961,0.11
88,QmT1sYXxgfnuN43Uu9DFkanJSUCB6WkWS3H4eUb4bRGNAK,SHIFT04,ST04,Alliance,2023-07-07T00:00:00.000Z,53459.901473559,26,26,6.250078125,444.591796875,0.519444444,174.901473474,0.24
51,QmcmsZ76Yrm3sf6jZx7SX83W3CnWwadfYQ6YerefWAZuuH,drMurlly-DKGv6-1,DKGv6-1,Alliance,2023-07-07T00:00:00.000Z,50025.947772978,86,31,15.264543456533334,1350.6915226366166,6.163901189,775.947772239,0.24
54,QmfGTWRn5pJ3mHZ1iZnviLJe3TFHJMQ5bFZAUr1mnD2Rf5,Weave,WEAV,Solo,2023-07-07T00:00:00.000Z,51360.077058472,80,34,16.95,2293.770324156483,15.999715412,1359.981432527,0.24
77,QmQSmxjJL38oT6D8UHoyJzg9zhFmUtteH1uepFUZVUPKgD,Amado1,Amado1,Alliance,2023-07-07T00:00:00.000Z,52859.358602157,118,44,24.47859375,997.3145234293333,3.186111108,359.35860196,0.24
8,QmYCCXqCe5LHHi9ZxZTw1xTcYXZ47cwk8LmTRAcqWW53e1,Trace Labs Node 21,TLNODE_21,Trace Labs,2023-07-07T00:00:00.000Z,52735.387827961,184,39,21.480710446333333,3998.9129712046833,15.207319933,2645.38782264,0.1
76,QmZs1JecPip98cznh621wdhByLFPQuEfQPM5RoEfVp5EzY,CoachPA Node 4,COACH4,Solo,2023-07-07T00:00:00.000Z,51144.347854131,63,23,13.136015625,536.4937831994166,2.871440971,144.347854067,0.24
42,QmX4HRTqVpPVui5sLHVaxBdu4TXq92xc9jiJftmSd9FcjC,Branimir Rakic X,BRX,Alliance,2023-07-07T00:00:00.000Z,74394.703133916,104,23,16.940863036333333,3458.441703163983,0.0,1894.606944734,0.24
92,QmUB5Pb2UUyeH9AYhJpyxpGF7yNzW98ujJsVkoSgAy3ScG,PEMA01,PEMA01,Alliance,2023-07-07T00:00:00.000Z,50155.769876662,26,26,6.24,305.74734375,0.2,155.769876572,0.24
7,QmaSu1NT7R5XYSqvYHwxPmaPBYzKMyBfEViXtBsJg9YWae,Trace Labs Node 7,TLNODE_7,Trace Labs,2023-07-07T00:00:00.000Z,51235.632531013,154,36,22.91157348486667,1636.5786449653667,5.24316503,1235.632530262,0.115
82,QmeoBNoPq4oyRhJrufF6mPkVA7sKX9keYEwLMFbNUfqyY5,SHIFT01,ST01,Alliance,2023-07-07T00:00:00.000Z,53664.471508068,21,21,5.36109375,611.891015625,1.769444443,379.471507921,0.24
117,QmdSpXBSLic3C4oJK6HpJ6qzEY4Ni1mH8MVDdzUVeT3Kxv,dkg_node_3_token,dkg_node_3,Solo,2023-07-07T00:00:00.000Z,400000.0,85,85,20.892421875,325.769296875,0.0,0.0,0.001
53,QmYTjVNYTPFMiRhnfyLBKMzfYBTdbktTSMh1ZKpzvZu1sj,TRAC02,TRAC02,Solo,2023-07-07T00:00:00.000Z,53077.473274184,46,15,8.100769042733333,1836.3480090090168,5.876263494,1077.379148731,0.24
5,QmUUdsHQmRfCPXdd84j3JQCFoJHVGmY3847kCkKSq6n7RN,Trace Labs Node 5,TLNODE_5,Trace Labs,2023-07-07T00:00:00.000Z,50712.415405033,82,20,12.415825194666667,1233.7802226805834,6.818436376,712.415402321,0.118
89,QmRHFJSMg6soz7PKegG4WW9mZxBns8FXNqEGkHE9UanPfm,SHIFT05,ST05,Alliance,2023-07-07T00:00:00.000Z,53492.217681545,28,28,7.29234375,503.40696875,3.416704641,207.21768144,0.24
121,Qmb49PRCUmotz15MSyhUWuwzBg2ENtqDiUTb695HmfmvVD,OTLee,OTL,Alliance,2023-07-07T00:00:00.000Z,300000.0,0,0,0.0,0.0,0.0,0.0,0.24
29,QmTEisCvd7eYiANqVGvHd6RGpQ3ru1pd77Qxnn97PZP3i5,Trace Labs Node 28,TLNODE_28,Trace Labs,2023-07-07T00:00:00.000Z,51575.014836496,118,34,16.760808104266665,2049.748062161533,8.221298456,1574.783419729,0.12
52,QmWV8WbhuXj22tbWKc9pnfPaCAdWKRZpMDnpAKxfpCXM2R,drMurlly-DKGv6-2,DKGv6-2,Alliance,2023-07-07T00:00:00.000Z,50023.057719146,80,21,12.505290526533333,1594.9817372777334,4.882220386,1072.924893743,0.24
28,QmPMNPPsr4iyoTEPwKiWUfwHQEDSDL4Fbf457k8deg1zxr,Trace Labs Node 2,TLNODE_2,Trace Labs,2023-07-07T00:00:00.000Z,50472.752491612,63,18,12.686953125,939.3861624856667,7.848525041,472.752490435,0.176
47,QmSdi4m5SBfPU8VcTB3dB2i1HWAV6G4VdPQgo7K8xEqFWU,Hotnode6,Hotnode6,Alliance,2023-07-07T00:00:00.000Z,58536.551870938,103,31,16.349791258866667,1656.1022715808167,14.039522935,936.551869234,0.24
22,QmSHNjGfzapQL6sNrZTSCL6NCDsjH8i65BGqSjmJ4ZDu9T,Trace Labs Node 24,TLNODE_24,Trace Labs,2023-07-07T00:00:00.000Z,51651.075756871,135,37,22.580837401333334,2227.630949406833,8.144768089,1651.075753325,0.11
108,QmancZ6c2zGCpujhhSLHrg9naAY8BwAGSJVPgRUMfG4AxE,SPARK4,PWD4,Solo,2023-07-07T00:00:00.000Z,50014.094737413,43,43,10.45640625,455.75578125,0.766666666,14.094737401,0.24
100,QmTV8KALCUi2dcoAZ3W13foKDvayJFie1VoZTjDLFLUunM,SOON2,EMP2,Alliance,2023-07-07T00:00:00.000Z,50053.273556857,52,52,12.719765625,495.585234375,2.522222221,53.273556818,0.24
120,QmZYtjVipLma2AhHbjPRia9PJDe9vX7ezgTxNSFrSkWTKb,BioOne,TRAC,Solo,2023-07-07T00:00:00.000Z,60000.0,57,57,13.961953125,122.8096875,0.0,0.0,0.24
56,QmZFfAiUKFSUUg5eYR1qzXia67LYjm64pdbR9buRTdyd8N,Hotnode2,Hotnode2,Alliance,2023-07-07T00:00:00.000Z,51666.388663999,150,50,30.847265625,2972.71024410425,9.446063988,1623.388663262,0.24
12,QmaVYtFZcraSnVMpzHhdxHXZHb6juXAQWZ5taShWHWQSUh,Trace Labs Node 27,TLNODE_27,Trace Labs,2023-07-07T00:00:00.000Z,51633.883430497,168,27,22.419393308266667,2273.1111434702334,15.007845438,1633.88342636,0.11
44,QmSjLxW54uyPTKtJ3LZcNCmjZReKA2PyieHuuGKkkhA5vT,kCosmi,kCC,Alliance,2023-07-07T00:00:00.000Z,102557.204705905,234,61,35.9671325662,3878.7840009042666,22.294034129,2586.204702391,0.24
66,QmcgCVvM6R7YBU78S5B7DjRhwBsMeV4TAdDyRhDT3Sdr9S,(NLD)OT Node,DANS,Solo,2023-07-07T00:00:00.000Z,0.0,0,0,0.0,0.0,0.0,0.0,0.24
20,Qmb7eiBwhE6JqEWFXSJ7qxJdHZGEfBcfmSZUr8uAEbvcFg,Trace Labs Node 14,TLNODE_14,Trace Labs,2023-07-07T00:00:00.000Z,53388.030471473,180,61,29.9461962878,4052.8729152025667,13.236507204,3387.890190882,0.118
10,QmXkL415jBmkuzi183ALtmCsdEfm3XiUNxLdqKwuUjwCtx,Trace Labs Node 6,TLNODE_6,Trace Labs,2023-07-07T00:00:00.000Z,51081.359984988,120,0,14.0644958482,1370.8723421705333,2.364771848,1081.359980892,0.13
106,QmXEuMWk67BH2dbvFSyEBRt72Mv3m97EJh89PVz2YmQbwr,SPARK,PWD,Solo,2023-07-07T00:00:00.000Z,50006.025151909,39,39,9.4828125,407.245078125,1.28626302,6.025151906,0.24
101,QmdosmTKejBAhyXzqmideFKUyXMiucLXWRZvFST9mk8b37,drMurlly-DKGv6-3b,DKGv6-3b,Alliance,2023-07-07T00:00:00.000Z,50027.09852973,77,77,19.01109375,774.719765625,6.072490772,47.098529696,0.24
87,QmSmkRKYw171oGV4iPJxd6MDSrnLu7AiKjsawz5hVDpZxt,SHIFT03,ST03,Alliance,2023-07-07T00:00:00.000Z,53657.944055377,26,26,6.522421875,611.690390625,0.806835937,372.944055201,0.24
85,QmVR9JM6mzJwwEQ9YkfJg3ZrrQK13jDARRuoykyhyh9Nbc,SHIFT02,ST02,Alliance,2023-07-07T00:00:00.000Z,53624.237811901,37,37,8.99296875,771.502671875,5.148301863,339.237811749,0.24
48,QmXV8HvaDmb59ZXeeLKjQCUKf9WTNyAWFPq7N7YBBGercj,Hotnode8,Hotnode8,Alliance,2023-07-07T00:00:00.000Z,60783.420433054,128,34,20.15993041873333,3372.3837657333165,7.870159706,2597.290168539,0.24
